data,company,n,delta,Lat,Lon
2017-07-04,GESM SPA FASHION FACTORY,2,1,45.5846,10.4382
2017-07-05,LASERGRAF SRL,49,0,45.6851,8.93814
2017-07-05,MADEBLACK SRL,71,0,45.6508,9.84802
2017-07-05,XIA JINGYE,2,0,45.6158,9.08152
2017-07-05,EGAL SRL,23,0,45.5962,9.01754
2017-07-05,GESM SPA FASHION FACTORY,2,1,45.5846,10.4382
2017-07-06,JIANG XIUJIN,4,1,45.7133,8.90516
2017-07-06,LASERGRAF SRL,40,0,45.6851,8.93814
2017-07-06,MADEBLACK SRL,82,0,45.6508,9.84802
2017-07-06,XIA JINGYE,17,0,45.6158,9.08152
2017-07-06,EGAL SRL,29,0,45.5962,9.01754
2017-07-07,LASERGRAF SRL,33,0,45.6851,8.93814
2017-07-07,MADEBLACK SRL,74,0,45.6508,9.84802
2017-07-07,XIA JINGYE,30,0,45.6158,9.08152
2017-07-07,EGAL SRL,22,0,45.5962,9.01754
2017-07-07,PAM SRL,2,0,43.5512,11.5858
2017-07-10,LASERGRAF SRL,57,0,45.6851,8.93814
2017-07-10,MADEBLACK SRL,48,0,45.6508,9.84802
2017-07-10,XIA JINGYE,37,0,45.6158,9.08152
2017-07-10,EGAL SRL,25,0,45.5962,9.01754
2017-07-10,GESM SPA FASHION FACTORY,8,3,45.5846,10.4382
2017-07-11,JIANG XIUJIN,5,0,45.7133,8.90516
2017-07-11,LASERGRAF SRL,46,0,45.6851,8.93814
2017-07-11,MADEBLACK SRL,65,0,45.6508,9.84802
2017-07-11,XIA JINGYE,29,0,45.6158,9.08152
2017-07-11,EGAL SRL,10,0,45.5962,9.01754
2017-07-12,JIANG XIUJIN,7,0,45.7133,8.90516
2017-07-12,LASERGRAF SRL,23,0,45.6851,8.93814
2017-07-12,MADEBLACK SRL,55,0,45.6508,9.84802
2017-07-12,XIA JINGYE,15,0,45.6158,9.08152
2017-07-12,EGAL SRL,24,0,45.5962,9.01754
2017-07-12,GESM SPA FASHION FACTORY,1,0,45.5846,10.4382
2017-07-13,JIANG XIUJIN,4,0,45.7133,8.90516
2017-07-13,LASERGRAF SRL,33,0,45.6851,8.93814
2017-07-13,MADEBLACK SRL,47,0,45.6508,9.84802
2017-07-13,XIA JINGYE,29,0,45.6158,9.08152
2017-07-13,EGAL SRL,10,0,45.5962,9.01754
2017-07-13,GESM SPA FASHION FACTORY,1,1,45.5846,10.4382
2017-07-14,JIANG XIUJIN,4,0,45.7133,8.90516
2017-07-14,MADEBLACK SRL,36,0,45.6508,9.84802
2017-07-14,XIA JINGYE,22,0,45.6158,9.08152
2017-07-14,EGAL SRL,18,0,45.5962,9.01754
2017-07-14,GESM SPA FASHION FACTORY,1,1,45.5846,10.4382
2017-07-17,JIANG XIUJIN,5,3,45.7133,8.90516
2017-07-17,MADEBLACK SRL,102,0,45.6508,9.84802
2017-07-17,XIA JINGYE,21,0,45.6158,9.08152
2017-07-17,EGAL SRL,24,0,45.5962,9.01754
2017-07-18,JIANG XIUJIN,6,0,45.7133,8.90516
2017-07-18,MADEBLACK SRL,40,0,45.6508,9.84802
2017-07-18,XIA JINGYE,7,0,45.6158,9.08152
2017-07-18,EGAL SRL,25,0,45.5962,9.01754
2017-07-18,GESM SPA FASHION FACTORY,1,0,45.5846,10.4382
2017-07-19,JIANG XIUJIN,5,0,45.7133,8.90516
2017-07-19,MADEBLACK SRL,77,0,45.6508,9.84802
2017-07-19,XIA JINGYE,19,0,45.6158,9.08152
2017-07-19,EGAL SRL,31,0,45.5962,9.01754
2017-07-19,GESM SPA FASHION FACTORY,4,1,45.5846,10.4382
2017-07-20,JIANG XIUJIN,7,1,45.7133,8.90516
2017-07-20,MADEBLACK SRL,59,0,45.6508,9.84802
2017-07-20,XIA JINGYE,24,0,45.6158,9.08152
2017-07-20,EGAL SRL,18,0,45.5962,9.01754
2017-07-21,JIANG XIUJIN,10,0,45.7133,8.90516
2017-07-21,MADEBLACK SRL,58,0,45.6508,9.84802
2017-07-21,XIA JINGYE,26,0,45.6158,9.08152
2017-07-21,EGAL SRL,17,0,45.5962,9.01754
2017-07-24,JIANG XIUJIN,13,0,45.7133,8.90516
2017-07-24,MADEBLACK SRL,34,0,45.6508,9.84802
2017-07-24,XIA JINGYE,7,0,45.6158,9.08152
2017-07-24,EGAL SRL,20,0,45.5962,9.01754
2017-07-25,JIANG XIUJIN,6,0,45.7133,8.90516
2017-07-25,MADEBLACK SRL,86,0,45.6508,9.84802
2017-07-25,XIA JINGYE,6,0,45.6158,9.08152
2017-07-25,EGAL SRL,55,0,45.5962,9.01754
2017-07-25,GESM SPA FASHION FACTORY,1,1,45.5846,10.4382
2017-07-26,JIANG XIUJIN,8,0,45.7133,8.90516
2017-07-26,MADEBLACK SRL,81,0,45.6508,9.84802
2017-07-26,XIA JINGYE,27,0,45.6158,9.08152
2017-07-26,EGAL SRL,43,0,45.5962,9.01754
2017-07-26,GESM SPA FASHION FACTORY,6,0,45.5846,10.4382
2017-07-27,JIANG XIUJIN,14,0,45.7133,8.90516
2017-07-27,MADEBLACK SRL,69,0,45.6508,9.84802
2017-07-27,XIA JINGYE,19,0,45.6158,9.08152
2017-07-27,EGAL SRL,22,0,45.5962,9.01754
2017-07-27,GESM SPA FASHION FACTORY,2,1,45.5846,10.4382
2017-07-28,MADEBLACK SRL,68,0,45.6508,9.84802
2017-07-28,EGAL SRL,25,0,45.5962,9.01754
2017-07-28,GESM SPA FASHION FACTORY,1,0,45.5846,10.4382
2017-07-31,JIANG XIUJIN,7,3,45.7133,8.90516
2017-07-31,MADEBLACK SRL,77,0,45.6508,9.84802
2017-07-31,XIA JINGYE,18,0,45.6158,9.08152
2017-07-31,EGAL SRL,19,0,45.5962,9.01754
2017-08-01,JIANG XIUJIN,2,1,45.7133,8.90516
2017-08-01,XIA JINGYE,2,0,45.6158,9.08152
2017-08-01,EGAL SRL,24,0,45.5962,9.01754
2017-08-01,GESM SPA FASHION FACTORY,3,0,45.5846,10.4382
2017-08-02,JIANG XIUJIN,25,0,45.7133,8.90516
2017-08-02,XIA JINGYE,13,0,45.6158,9.08152
2017-08-02,EGAL SRL,23,0,45.5962,9.01754
2017-08-02,GESM SPA FASHION FACTORY,5,1,45.5846,10.4382
2017-08-03,JIANG XIUJIN,5,0,45.7133,8.90516
2017-08-03,XIA JINGYE,1,1,45.6158,9.08152
2017-08-03,EGAL SRL,23,0,45.5962,9.01754
2017-08-04,JIANG XIUJIN,5,1,45.7133,8.90516
2017-08-04,XIA JINGYE,9,0,45.6158,9.08152
2017-08-28,EGAL SRL,40,0,45.5962,9.01754
2017-08-29,EGAL SRL,34,0,45.5962,9.01754
2017-08-30,XIA JINGYE,8,0,45.6158,9.08152
2017-08-30,EGAL SRL,14,0,45.5962,9.01754
2017-08-30,GESM SPA FASHION FACTORY,2,0,45.5846,10.4382
2017-08-31,JIANG XIUJIN,5,0,45.7133,8.90516
2017-08-31,XIA JINGYE,8,0,45.6158,9.08152
2017-08-31,EGAL SRL,24,0,45.5962,9.01754
2017-08-31,GESM SPA FASHION FACTORY,3,1,45.5846,10.4382
